city,country,province,reviews.rating,Lodging,Hotel,Motel,Meal
20,1,17,4.0,1,1,0,3
20,1,17,4.1,1,1,0,3
20,1,17,4.0,1,1,0,3
20,1,17,4.1,1,1,0,3
20,1,17,4.0,1,1,0,3
20,1,17,4.1,1,1,0,3
20,1,17,3.0,1,1,0,3
20,1,17,2.0,1,1,0,3
20,1,17,5.0,1,1,0,3
20,1,17,4.0,1,1,0,3
20,1,17,4.0,1,1,0,3
20,1,17,3.0,1,1,0,3
20,1,17,5.0,1,1,0,3
20,1,17,3.0,1,1,0,3
20,1,17,3.0,1,1,0,3
20,1,17,3.0,1,1,0,3
20,1,17,4.0,1,1,0,3
20,1,17,4.0,1,1,0,3
20,1,17,3.0,1,1,0,3
20,1,17,3.0,1,1,0,3
20,1,17,1.0,1,1,0,3
20,1,17,4.0,1,1,0,3
20,1,17,3.0,1,1,0,3
20,1,17,5.0,1,1,0,3
20,1,17,3.0,1,1,0,3
20,1,17,4.0,1,1,0,3
20,1,17,4.0,1,1,0,3
20,1,17,4.0,1,1,0,3
21,1,18,0.0,0,1,0,4
22,1,19,4.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,5.0,1,1,0,3
22,1,19,2.0,1,1,0,3
22,1,19,5.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,5.0,1,1,0,3
22,1,19,1.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,2.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,2.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,5.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,1.0,1,1,0,3
22,1,19,2.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,1.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,5.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,1.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,2.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,1.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,2.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,2.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,5.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,1.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,5.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,2.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,2.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,3.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,5.0,1,1,0,3
22,1,19,4.0,1,1,0,3
22,1,19,1.0,1,1,0,3
23,1,20,5.0,0,1,1,4
23,1,20,5.0,0,1,1,4
23,1,20,4.0,0,1,1,4
23,1,20,5.0,0,1,1,4
23,1,20,3.0,0,1,1,4
23,1,20,3.0,0,1,1,4
23,1,20,3.0,0,1,1,4
23,1,20,4.0,0,1,1,4
23,1,20,4.0,0,1,1,4
23,1,20,5.0,0,1,1,4
23,1,20,3.0,0,1,1,4
23,1,20,5.0,0,1,1,4
23,1,20,5.0,0,1,1,4
23,1,20,5.0,0,1,1,4
23,1,20,4.0,0,1,1,4
23,1,20,4.0,0,1,1,4
23,1,20,3.0,0,1,1,4
22,1,21,2.0,1,1,0,3
22,1,21,1.0,1,1,0,3
22,1,21,3.0,1,1,0,3
22,1,21,1.0,1,1,0,3
22,1,21,1.0,1,1,0,3
22,1,21,1.0,1,1,0,3
22,1,21,2.0,1,1,0,3
22,1,21,3.0,1,1,0,3
22,1,21,2.0,1,1,0,3
22,1,21,1.0,1,1,0,3
22,1,21,4.0,1,1,0,3
22,1,21,1.0,1,1,0,3
22,1,21,1.0,1,1,0,3
22,1,21,4.0,1,1,0,3
22,1,21,1.0,1,1,0,3
22,1,21,2.0,1,1,0,3
22,1,21,2.0,1,1,0,3
22,1,21,1.0,1,1,0,3
22,1,21,2.0,1,1,0,3
22,1,21,2.0,1,1,0,3
22,1,21,3.0,1,1,0,3
22,1,21,3.0,1,1,0,3
24,1,17,0.0,0,1,0,4
25,1,4,5.0,1,1,0,3
25,1,4,4.0,1,1,0,3
25,1,4,5.0,1,1,0,3
25,1,4,4.0,1,1,0,3
25,1,4,5.0,1,1,0,3
25,1,4,4.0,1,1,0,3
25,1,4,3.0,1,1,0,3
25,1,4,4.0,1,1,0,3
25,1,4,3.0,1,1,0,3
25,1,4,3.0,1,1,0,3
25,1,4,4.0,1,1,0,3
25,1,4,5.0,1,1,0,3
25,1,4,4.0,1,1,0,3
25,1,4,4.0,1,1,0,3
25,1,4,4.0,1,1,0,3
25,1,4,5.0,1,1,0,3
26,1,9,1.0,0,1,1,3
26,1,9,1.0,0,1,1,3
27,1,22,4.0,0,1,1,3
27,1,22,4.0,0,1,1,3
28,1,23,3.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,2.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,2.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,2.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,2.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,2.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,2.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,2.0,1,1,0,3
28,1,23,2.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,3.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,4.0,1,1,0,3
28,1,23,5.0,1,1,0,3
28,1,23,5.0,1,1,0,3
29,1,24,3.0,0,1,1,3
29,1,24,4.0,0,1,1,3
29,1,24,3.0,0,1,1,3
29,1,24,4.0,0,1,1,3
29,1,24,4.0,0,1,1,3
29,1,24,5.0,0,1,1,3
29,1,24,4.0,0,1,1,3
29,1,24,3.0,0,1,1,3
29,1,24,5.0,0,1,1,3
29,1,24,5.0,0,1,1,3
30,1,25,4.0,1,1,0,4
30,1,25,4.0,1,1,0,4
30,1,25,4.0,1,1,0,4
30,1,25,4.0,1,1,0,4
30,1,25,4.0,1,1,0,4
30,1,25,4.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,3.0,1,1,0,4
30,1,25,3.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,5.0,1,1,0,4
30,1,25,4.0,1,1,0,4
30,1,25,3.0,1,1,0,4
30,1,25,4.0,1,1,0,4
6,1,4,4.0,1,1,1,3
6,1,4,4.0,1,1,1,3
31,1,26,2.0,1,1,0,3
31,1,26,2.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,3.0,1,1,0,3
31,1,26,3.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,3.0,1,1,0,3
31,1,26,1.0,1,1,0,3
31,1,26,3.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,3.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,3.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,2.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,3.0,1,1,0,3
31,1,26,3.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,2.0,1,1,0,3
31,1,26,3.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,2.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,1.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,4.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,5.0,1,1,0,3
31,1,26,4.0,1,1,0,3
32,1,27,0.0,1,1,0,3
33,1,28,5.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,5.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,5.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,5.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,5.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,5.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,5.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,2.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,1.0,1,1,0,3
33,1,28,4.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,3.0,1,1,0,3
33,1,28,5.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,3.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,3.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,3.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,3.0,1,1,0,3
34,1,29,3.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,2.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,3.0,1,1,0,3
34,1,29,3.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,2.0,1,1,0,3
34,1,29,3.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,2.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,4.0,1,1,0,3
34,1,29,2.0,1,1,0,3
34,1,29,5.0,1,1,0,3
34,1,29,4.0,1,1,0,3
35,1,11,5.0,0,1,1,3
35,1,11,5.0,0,1,1,3
36,1,10,0.0,0,1,1,3
37,1,18,3.0,1,1,1,4
37,1,18,4.0,1,1,1,4
37,1,18,5.0,1,1,1,4
37,1,18,5.0,1,1,1,4
37,1,18,4.0,1,1,1,4
37,1,18,3.0,1,1,1,4
37,1,18,4.0,1,1,1,4
37,1,18,2.0,1,1,1,4
37,1,18,5.0,1,1,1,4
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,1.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
38,1,18,5.0,1,1,0,3
39,1,30,5.0,1,1,0,3
39,1,30,5.0,1,1,0,3
39,1,30,1.0,1,1,0,3
39,1,30,5.0,1,1,0,3
39,1,30,4.0,1,1,0,3
39,1,30,3.0,1,1,0,3
39,1,30,1.0,1,1,0,3
39,1,30,1.0,1,1,0,3
39,1,30,5.0,1,1,0,3
39,1,30,5.0,1,1,0,3
39,1,30,4.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,1.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,3.0,1,1,0,3
40,1,31,2.0,1,1,0,3
40,1,31,3.0,1,1,0,3
40,1,31,2.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,4.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
40,1,31,5.0,1,1,0,3
41,1,32,0.0,0,1,0,4
42,1,28,1.0,0,1,1,3
42,1,28,1.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,1.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,0.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,2.0,0,1,1,3
42,1,28,2.0,0,1,1,3
42,1,28,2.0,0,1,1,3
42,1,28,2.0,0,1,1,3
42,1,28,2.0,0,1,1,3
42,1,28,2.0,0,1,1,3
42,1,28,2.0,0,1,1,3
42,1,28,5.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,4.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
42,1,28,3.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,3.0,0,1,1,3
43,1,33,5.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,3.0,0,1,1,3
43,1,33,1.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,1.0,0,1,1,3
43,1,33,5.0,0,1,1,3
43,1,33,5.0,0,1,1,3
43,1,33,5.0,0,1,1,3
43,1,33,1.0,0,1,1,3
43,1,33,5.0,0,1,1,3
43,1,33,5.0,0,1,1,3
43,1,33,5.0,0,1,1,3
43,1,33,3.0,0,1,1,3
43,1,33,1.0,0,1,1,3
43,1,33,1.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,5.0,0,1,1,3
43,1,33,3.0,0,1,1,3
43,1,33,1.0,0,1,1,3
43,1,33,3.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,5.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,4.0,0,1,1,3
43,1,33,2.0,0,1,1,3
43,1,33,3.0,0,1,1,3
43,1,33,4.0,0,1,1,3
44,1,34,4.0,0,1,0,3
44,1,34,4.0,0,1,0,3
44,1,34,0.0,0,1,0,3
44,1,34,0.0,0,1,0,3
44,1,34,0.0,0,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,0.0,1,1,0,3
45,1,21,3.0,1,1,0,3
45,1,21,2.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,5.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,4.0,1,1,0,3
45,1,21,3.0,1,1,0,3
45,1,21,2.0,1,1,0,3
45,1,21,2.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,4.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,4.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,4.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,3.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,1.0,1,1,0,3
45,1,21,2.0,1,1,0,3
45,1,21,5.0,1,1,0,3
45,1,21,2.0,1,1,0,3
46,1,35,0.0,0,1,1,3
47,1,28,4.0,0,1,1,3
7,1,5,3.0,0,1,0,3
7,1,5,5.0,0,1,0,3
48,1,36,0.0,1,1,1,3
48,1,36,0.0,1,1,1,3
49,1,3,4.0,1,1,1,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,1.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,3.0,1,1,0,3
50,1,37,2.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,1.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,3.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,4.0,1,1,0,3
